ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
,external,6500740440325,Tai Nghe Bluetooth Anker Soundbuds Sport NB10 - A3260 - Hàng Chính Hãng,1,0,visible,"Kết nối Bluetooth 4.1
Pin: Li-ion
Dung lượng: 95mAh
Driver: 12mm
Chuẩn chống nước IPX5
Thiết kế Rock-Solid Fit
Tích hợp Micro cùng công nghệ Chống ồn CVC 6.0","
        <div class=""attribute-table single-table""></div>
            <table id=""chi-tiet"" cellspacing=""0"" class=""table table-bordered table-detail table-striped"">
                <colgroup>
                    <col style=""width: 25%;""><col>
                </colgroup>
                <tbody>
                                                                                        <tr>
                                <td rel=""brand"">Thương hiệu</td>
                                <td class=""last"">
                                                                            <a href=""http://tiki.vn/thuong-hieu/anker.html"">Anker</a>
                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""origin"">Sản xuất tại</td>
                                <td class=""last"">
                                                                            Trung Quốc                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""item_model_number"">Model</td>
                                <td class=""last"">
                                                                            A3260011                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""battery_capacity"">Dung lượng pin (mAh)</td>
                                <td class=""last"">
                                                                            95                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""jack_type"">Loại Jack cắm</td>
                                <td class=""last"">
                                                                            3.5mm                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""luu_y"">Lưu ý</td>
                                <td class=""last"">
                                                                            Bao bì sản phẩm có thể bị cắt ra để dán tem bảo hành.                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""dimensions"">Kích thước</td>
                                <td class=""last"">
                                                                            Dài x Rộng x Cao: 25cm x 0.5cm x 0.5cm                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""sku"">SKU</td>
                                <td class=""last"">
                                                                            6500740440325                                    
                                                                    </td>
                            </tr>
                                                                        </tbody>
        </table>
    




    <div class=""product-description"">
        <div class=""product-content-detail"">
            <div id=""gioi-thieu"" class=""content js-content"" itemprop=""description"" style=""max-height: 500px;"">
                <h5 style=""text-align: center;""><strong><iframe src=""//www.youtube.com/embed/XDbio068K3U"" width=""750"" height=""421"" allowfullscreen=""allowfullscreen""></iframe></strong></h5>
<h5 style=""text-align: justify;""><strong>Thiết kế Rock-Solid Fit</strong></h5>
<p style=""text-align: justify;""><strong><a href=""http://tiki.vn/tai-nghe-khong-day/c1811"">Tai nghe Bluetooth</a> Anker Soundbuds Sport NB10 </strong>có thiết kế vòng qua đầu và vành tai linh hoạt, có thể dễ dàng điều chỉnh, giúp <a href=""http://tiki.vn/tai-nghe-nhac/c1804"">tai nghe</a> luôn được giữ chắc chắn để bạn có thể thoải mái tập luyện dù với cường độ cao.</p>
<p style=""text-align: justify;""><img alt="""" width=""850"" height=""567"" src=""https://vcdn.tikicdn.com/ts/tmp/2f/a4/76/3f83dce656ca48de84d1cdef913e28d4.jpg"" ></p>
<h5 style=""text-align: justify;""><strong>Âm thanh mạnh mẽ</strong></h5>
<p style=""text-align: justify;"">Anker Soundbuds Sport NB10 sử dụng các driver có kích thước lên đến 12mm, giúp cung cấp cho bạn âm thanh rõ ràng trong cả những nơi có độ ồn lớn.</p>
<p style=""text-align: justify;""><img alt="""" width=""850"" height=""567"" src=""https://vcdn.tikicdn.com/ts/tmp/67/b8/d4/05be4be44e7e4ab4dba413c5a04bf456.jpg"" ></p>
<h5 style=""text-align: justify;""><strong>Chống nước chuẩn IPX5</strong></h5>
<p style=""text-align: justify;"">Được thiết kế dành riêng cho các hoạt động thể thao ngoài trời, Anker SoundBuds Sport NB10 có khả năng chống nước đạt tiêu chuẩn IPX5, giúp bạn có thể thoải mái sử dụng trong những cơn mưa hoặc bị mồ hôi làm ướt mà không sợ ảnh hưởng đến độ bền của sản phẩm.</p>
<p style=""text-align: justify;""><img alt="""" width=""850"" height=""567"" src=""https://vcdn.tikicdn.com/ts/tmp/d5/8c/48/20ba4486b55474bcb8b53f0378ca2d2a.jpg"" ></p>
<h5 style=""text-align: justify;""><strong>Kết nối Bluetooth 4.1</strong></h5>
<p style=""text-align: justify;"">Với công nghệ kết nối bluetooth cho khả năng kết nối nhanh và ổn định ở khoảng cách đến 20m, bạn sẽ không còn phải sợ bị vướng víu bởi dây kết nối hoặc làm hạn chế sự linh hoạt trong lúc tập luyện.</p>
<p style=""text-align: justify;""><img alt="""" width=""850"" height=""567"" src=""https://vcdn.tikicdn.com/ts/tmp/99/dc/0e/508b5adc879a013e5dcb8507f062c70f.jpg"" ></p>            </div>
            
        </div>
    </div>
",,,taxable,,1,,0,0,,,,,0,,890000,1000000,Tai nghe thể thao (Sport),Anker,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/_/1.u2751.d20170410.t161856.54790.jpg,,,,,,,https://tiki.vn/tai-nghe-bluetooth-anker-soundbuds-sport-nb10-a3260-hang-chinh-hang-p604911.html?src=category-page,"Nhận hàng trước, thanh toán sau!",0
,external,6501175454031,Tai Nghe Bluetooth Plantronics Backbeat Go 3,1,0,visible,"Hỗ trợ Bluetooth 3.0 với công nghệ A2DP 1.2
Có phủ nano chống nước P2i trên headphone
Thời gian nghe nhạc liên tục 6.5 giờ
Cổng sạc micro USB
Bao bì sản phẩm có thể bị cắt ra để dán tem bảo hành","
        <div class=""attribute-table single-table""></div>
            <table id=""chi-tiet"" cellspacing=""0"" class=""table table-bordered table-detail table-striped"">
                <colgroup>
                    <col style=""width: 25%;""><col>
                </colgroup>
                <tbody>
                                                                                        <tr>
                                <td rel=""brand"">Thương hiệu</td>
                                <td class=""last"">
                                                                            <a href=""http://tiki.vn/thuong-hieu/plantronics.html"">Plantronics</a>
                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""origin"">Sản xuất tại</td>
                                <td class=""last"">
                                                                            Trung Quốc                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""bluetooth"">Bluetooth</td>
                                <td class=""last"">
                                                                            3                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""thoi_gian_su_dung"">Thời gian sử dụng</td>
                                <td class=""last"">
                                                                            <p>Nghe nhạc liên tục 6.5 giờ</p>                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""jack_type"">Loại Jack cắm</td>
                                <td class=""last"">
                                                                            -                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""luu_y"">Lưu ý</td>
                                <td class=""last"">
                                                                            <p>Bao bì sản phẩm có thể bị cắt ra để dán tem bảo hành</p>                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""sku"">SKU</td>
                                <td class=""last"">
                                                                            6501175454031                                    
                                                                    </td>
                            </tr>
                                                                        </tbody>
        </table>
    




    <div class=""product-description"">
        <div class=""product-content-detail"">
            <div id=""gioi-thieu"" class=""content js-content expand"" itemprop=""description"">
                <h3>Thiết kế nhỏ gọn, tiện dụng</h3>
<p><a href=""http://tiki.vn/tai-nghe-khong-day/c1811/plantronics"">Tai Nghe Bluetooth Plantronics</a> Backbeat Go 3 được thiết kế đẹp, đơn giản, không có góc cạnh nào khiến người dùng cảm thấy khó chịu hay đau tai. Hình dáng uốn cong lượn sóng, đảm bảo âm thanh được truyền tải tốt nhất. Sản phẩm thích hợp với những người thường xuyên di chuyển, chơi thể thao...</p>
<h3>Công nghệ âm thanh A2DP</h3>
<p><a href=""http://tiki.vn/tai-nghe-khong-day/c1811"">Tai Nghe Bluetooth</a> Plantronics Backbeat Go 3 trang bị công nghệ âm thanh A2DP cho âm thanh chất lượng cao nhất sẽ làm cho bị lôi cuốn đảm bảo cho bạn thưởng thức các bài nhạc hay khi bạn đàm thoại không bị ồn và nghe giọng nói thật.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" title=""Tai Nghe Bluetooth Plantronics Backbeat Go 3 "" alt=""Tai Nghe Bluetooth Plantronics Backbeat Go 3 "" width=""1000"" height=""667"" src=""https://tikicdn.com/media/catalog/product/6/5/6501175454031-1.u3059.d20161226.t182732.683258.jpg"" ></p>
<h3>Khả năng chống bụi, chống ẩm cao</h3>
<p>Sản phẩm sử dụng công nghệ phủ nano P2i có khả năng chống bụi bẩn, chống hơi nước và độ ẩm cao đảm bảo chất lượng âm thanh luôn được ổn định, gia tăng độ bền cho thời trang sử dụng lâu dài</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" title=""Tai Nghe Bluetooth Plantronics Backbeat Go 3 "" alt=""Tai Nghe Bluetooth Plantronics Backbeat Go 3 "" width=""1000"" height=""667"" src=""https://tikicdn.com/media/catalog/product/6/5/6501175454031-2.u3059.d20161226.t182732.726259.jpg"" ></p>
<h3>Thời gian nghe nhạc liên tục 6.5 giờ</h3>
<p><a href=""http://tiki.vn/tai-nghe-nhac/c1804"">Tai nghe</a> cho thời gian nghe nhạc liên tục đến 6.5 giờ, cho bạn thõa sức giải trí và sống trong thế giới âm nhạc cực sống động và vui nhộn.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" title=""Tai Nghe Bluetooth Plantronics Backbeat Go 3 "" alt=""Tai Nghe Bluetooth Plantronics Backbeat Go 3 "" width=""1000"" height=""667"" src=""https://tikicdn.com/media/catalog/product/u/n/untitled-4.u3059.d20161227.t123358.192740.jpg"" ></p>            </div>
            <p class=""show-more""><a class=""js-show-more"" href=""#"" title=""Xem Thêm Nội Dung"" style=""display: none;"">Xem Thêm Nội Dung</a></p>
        </div>
    </div>
",,,taxable,,1,,0,0,,,,,0,,2990000,3200000,Tai nghe thể thao (Sport),Plantronics,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/2/0/204351-08_1.u2470.d20161216.t145922.471774.jpg,,,,,,,https://tiki.vn/tai-nghe-bluetooth-plantronics-backbeat-go-3-p300003.html?src=category-page,"Nhận hàng trước, thanh toán sau!",0
,external,6505162013959,Tai Nghe Bluetooth Anker SoundBuds Sport A3233,1,0,visible,"Đạt tiêu chuẩn IPX 4
Thời gian sử dụng liên tiếp đến 8 giờ
Âm thanh chất lượng cao
Công nghệ hủy bỏ tiếng ồn CVC 6.0","
        <div class=""attribute-table single-table""></div>
            <table id=""chi-tiet"" cellspacing=""0"" class=""table table-bordered table-detail table-striped"">
                <colgroup>
                    <col style=""width: 25%;""><col>
                </colgroup>
                <tbody>
                                                                                        <tr>
                                <td rel=""brand"">Thương hiệu</td>
                                <td class=""last"">
                                                                            <a href=""http://tiki.vn/thuong-hieu/anker.html"">Anker</a>
                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""origin"">Sản xuất tại</td>
                                <td class=""last"">
                                                                            Trung Quốc                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""item_model_number"">Model</td>
                                <td class=""last"">
                                                                            A3233                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""jack_type"">Loại Jack cắm</td>
                                <td class=""last"">
                                                                            -                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""sku"">SKU</td>
                                <td class=""last"">
                                                                            6505162013959                                    
                                                                    </td>
                            </tr>
                                                                        </tbody>
        </table>
    




    <div class=""product-description"">
        <div class=""product-content-detail"">
            <div id=""gioi-thieu"" class=""content js-content"" itemprop=""description"" style=""max-height: 500px;"">
                <h3>Thiết kế nhỏ gọn</h3>
<p><strong><a href=""http://tiki.vn/tai-nghe-khong-day/c1811"">Tai Nghe Bluetooth</a> Anker SoundBuds Sport - A3233</strong> với thiết kế nhỏ gọn và trọng lượng chỉ 12.4g., SoundBuds nhẹ hơn 20% so với các <a href=""http://tiki.vn/tai-nghe-nhac/c1804"">tai nghe</a> thể thao khác trên thị trường. Do tai nghe rất nhẹ nên bạn sẽ quên đi việc đang đeo nó trên tai.</p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" title=""Tai Nghe Anker SoundBuds Sport - A3233"" alt=""Tai Nghe Anker SoundBuds Sport - A3233"" width=""750"" height=""750"" src=""https://tikicdn.com/media/catalog/product/a/3/a3233den-4.u2470.d20160809.t093328.226821.jpg"" ></p>
<h3>Thời lượng pin ấn tượng</h3>
<p><strong>Tai Nghe Bluetooth Anker SoundBuds Sport - A3233</strong> cung cấp thời gian sử dụng liên tiếp đến 8 giờ cho một lần sạc. Dung lượng pin 120mAh nhiều hơn 50% so với hầu hết tai nghe thể thao khác trên thị trường.</p>
<p style=""text-align: center;""><img title=""Tai Nghe Anker SoundBuds Sport - A3233"" alt=""Tai Nghe Anker SoundBuds Sport - A3233"" width=""750"" height=""750"" src=""https://tikicdn.com/media/catalog/product/a/3/a3233den-6.u2470.d20160809.t093328.275936.jpg"" ></p>
<h3>Âm thanh chất lượng cao</h3>
<p>Kết nối Bluetooth 4.0 đảm bảo âm thanh stereo, sắc nét. Thưởng thức rõ ràng các cuộc gọi rảnh tay với khoảng cách lên đến 20m. Công nghệ hủy bỏ tiếng ồn CVC 6.0 đảm bảo rằng âm thanh tốt nhất được truyền đến đôi tai của bạn.</p>
<p style=""text-align: center;""><img title=""Tai Nghe Anker SoundBuds Sport - A3233"" alt=""Tai Nghe Anker SoundBuds Sport - A3233"" width=""750"" height=""750"" src=""https://tikicdn.com/media/catalog/product/a/3/a3233den-2.u2470.d20160809.t093328.175716.jpg"" ></p>
<h3>Tiêu chuẩn chống nước IPX4</h3>
<p>Được thiết kế dành riêng cho tập luyện thể thao, SoundBuds đạt tiêu chuẩn IPX Level 4 và có thể chịu được mồ hôi, mưa lớn.</p>
<p style=""text-align: center;""><img title=""Tai Nghe Anker SoundBuds Sport - A3233"" alt=""Tai Nghe Anker SoundBuds Sport - A3233"" width=""750"" height=""750"" src=""https://tikicdn.com/media/catalog/product/a/3/a3233den-7.u2470.d20160809.t093328.306576.jpg"" ></p>
<p><strong><span style=""color: #ff0000;"">* Bao bì sản phẩm có thể bị cắt ra để dán tem bảo hành.</span></strong></p>
<p><strong><span style=""color: #ff0000;"">*&nbsp;<span>Khách hàng có thể an tâm dùng phiếu mua hàng hoặc mã đơn hàng của Tiki để bảo hành sản phẩm với Anker Việt Nam</span></span></strong></p>
<p><strong><span style=""color: #ff0000;""><span><strong><span>* Lưu ý: sản phẩm tai nghe thể thao có chế độ tiết kiệm điện, tự động ngắt khi không có tín hiệu trong 15 phút.</span></strong><br><br></span></span></strong></p>            </div>
            
        </div>
    </div>
",,,taxable,,1,,0,0,,,,,0,,699000,800000,Tai nghe thể thao (Sport),Anker,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/a/3/a3233den-1.u2470.d20160809.t100011.753792.jpg,,,,,,,https://tiki.vn/tai-nghe-bluetooth-anker-soundbuds-sport-a3233-p256236.html?src=category-page,"Nhận hàng trước, thanh toán sau!",0
,external,6502706587020,Tai Nghe Bluetooth Samsung Level U Pro - Hàng Nhập Khẩu,1,0,visible,"Thiết kế độc đáo và sang trọng
Màu sắc bắt mắt và hợp thời trang
Miếng đệm tai nghe mềm mại, chống mồ hôi
Điều khiển nghe nhạc, nhận cuộc gọi bằng nam châm trên tai nghe
9 giờ nghe nhạc, 9 giờ đàm thoại và 300 giờ cho thời gian chờ
Công nghệ Ultra High Quality Audio (UHQA) cung cấp trải nghiệm âm thanh kỹ thuật số 24 bit","
        <div class=""attribute-table single-table""></div>
            <table id=""chi-tiet"" cellspacing=""0"" class=""table table-bordered table-detail table-striped"">
                <colgroup>
                    <col style=""width: 25%;""><col>
                </colgroup>
                <tbody>
                                                                                        <tr>
                                <td rel=""brand"">Thương hiệu</td>
                                <td class=""last"">
                                                                            <a href=""http://tiki.vn/thuong-hieu/samsung.html"">Samsung</a>
                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""origin"">Sản xuất tại</td>
                                <td class=""last"">
                                                                            Trung Quốc                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""item_model_number"">Model</td>
                                <td class=""last"">
                                                                            SSLEVELUPRO                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""ho_tro_dam_thoai"">Hỗ trợ đàm thoại</td>
                                <td class=""last"">
                                                                            Có                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""jack_type"">Loại Jack cắm</td>
                                <td class=""last"">
                                                                            Không có                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""dimensions"">Kích thước</td>
                                <td class=""last"">
                                                                            15 x 12 x 10 cm                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""sku"">SKU</td>
                                <td class=""last"">
                                                                            6502706587020                                    
                                                                    </td>
                            </tr>
                                                                        </tbody>
        </table>
    




    <div class=""product-description"">
        <div class=""product-content-detail"">
            <div id=""gioi-thieu"" class=""content js-content expand"" itemprop=""description"">
                <ul>
<li><strong><a href=""http://tiki.vn/tai-nghe-khong-day/c1811"">Tai Nghe Bluetooth</a> Samsung Level U Pro - Hàng Nhập Khẩu </strong>có kiểu dáng năng động, cá tính cùng công nghệ âm thanh đỉnh cao sẽ mang đến những trải nghiệm thú vị cho người sử dụng.</li>
<li>Sản phẩm có kích thước khá gọn nhẹ giúp bạn dễ dàng mang theo bên người dù ở bất kỳ nơi đâu.</li>
<li>Khung <a href=""http://tiki.vn/tai-nghe-nhac/c1804"">tai nghe</a> ôm vừa vặn, dễ dàng điều chỉnh cho phù hợp kích cỡ mà người dùng mong muốn.</li>
<li>Dung lượng pin vượt trội.</li>
<li><span> Điều khiển nghe nhạc, nhận cuộc gọi bằng nam châm trên tai nghe.</span></li>
<li><span>Công nghệ&nbsp;Ultra High Quality Audio (UHQA) cung cấp một trải nghiệm âm thanh kỹ thuật số 24 bit với dải tần số rộng hơn so với âm thanh không dây chất lượng CD&nbsp;tiêu chuẩn.</span></li>
<li><span>Đơn vị loa Dynamic 13mm và Piezo 13mm cung cấp âm thanh chất lượng cao, phong phú, giảm tiếng ồn, giảm tạp âm.</span></li>
</ul>            </div>
            <p class=""show-more""><a class=""js-show-more"" href=""#"" title=""Xem Thêm Nội Dung"" style=""display: none;"">Xem Thêm Nội Dung</a></p>
        </div>
    </div>
",,,taxable,,1,,0,0,,,,,0,,1299000,1590000,Tai nghe thể thao (Sport),Samsung,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/_/1.u4064.d20170326.t143327.463425.jpg,,,,,,,https://tiki.vn/tai-nghe-bluetooth-samsung-level-u-pro-hang-nhap-khau-p594311.html?src=category-page,"Nhận hàng trước, thanh toán sau!",0
,external,6503330190563,Tai Nghe Bluetooth Sport Tronsmart Encore S2 - Hàng Chính Hãng,1,0,visible,"Thiết kế nhỏ gọn, màu sắc thời trang
Công nghệ DSP giảm tiếng ồn, tăng chất lượng âm thanh lên 30%
Khả năng chống nước theo tiêu chuẩn IPX34
Thời gian sử dụng liên tục 12 giờ
Bluetooth 4.1 tương thích nhiều dòng thiết bị, kết nối ổn định","
        <div class=""attribute-table single-table""></div>
            <table id=""chi-tiet"" cellspacing=""0"" class=""table table-bordered table-detail table-striped"">
                <colgroup>
                    <col style=""width: 25%;""><col>
                </colgroup>
                <tbody>
                                                                                        <tr>
                                <td rel=""brand"">Thương hiệu</td>
                                <td class=""last"">
                                                                            <a href=""http://tiki.vn/thuong-hieu/tronsmart.html"">Tronsmart</a>
                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""origin"">Sản xuất tại</td>
                                <td class=""last"">
                                                                            Trung Quốc                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""item_model_number"">Model</td>
                                <td class=""last"">
                                                                            Encore S2                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""color"">Màu</td>
                                <td class=""last"">
                                                                            Đen                                    
                                                                            <meta itemprop=""color"" content="""">
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""ho_tro_dam_thoai"">Hỗ trợ đàm thoại</td>
                                <td class=""last"">
                                                                            Có                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""bluetooth"">Bluetooth</td>
                                <td class=""last"">
                                                                            4                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""thoi_gian_su_dung"">Thời gian sử dụng</td>
                                <td class=""last"">
                                                                            12 giờ                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""jack_type"">Loại Jack cắm</td>
                                <td class=""last"">
                                                                            -                                    
                                                                    </td>
                            </tr>
                                                    <tr>
                                <td rel=""sku"">SKU</td>
                                <td class=""last"">
                                                                            6503330190563                                    
                                                                    </td>
                            </tr>
                                                                        </tbody>
        </table>
    




    <div class=""product-description"">
        <div class=""product-content-detail"">
            <div id=""gioi-thieu"" class=""content js-content expand"" itemprop=""description"">
                <p style=""text-align: justify;"">&nbsp;</p>
<div><strong><img title=""Tai Nghe Bluetooth Sport Tronsmart Encore S2 - Hàng Chính Hãng"" alt=""Tai Nghe Bluetooth Sport Tronsmart Encore S2 - Hàng Chính Hãng"" width=""750"" height=""500"" src=""https://tikicdn.com/media/catalog/product/6/_/6.u5618.d20171017.t192313.380550.jpg"" ><br></strong></div>
<ul>
<li><strong>Tai Nghe Bluetooth Sport Tronsmart Encore S2 - Hàng Chính Hãng</strong> sở hữu thiết kế nhỏ gọn kết hợp với màu đen cá tính giúp bạn năng động hơn, thời trang hơn. Bên cạnh đó ,sản phẩm có&nbsp; trọng lượng nhẹ, chắc chắn phù hợp trong khi tập luyện, vận động.</li>
<li>Đặc biệt, chất liệu silicon mềm mại, độ đàn hồi cao giúp bạn đeo tai nghe chắc chắn, thoải mái hạn chế tình trạng đau tai khi sử trong thời gian dài.</li>
<li>Chất lượng âm thanh trung thực với hiệu ứng bass sâu, âm lượng tốt giúp bạn thưởng thức những giai điệu sống động, mạnh mẽ. Bên cạnh đó, với công nghệ xử lý số kỹ thuật số Tronmart S2 có thể giảm tiếng ồn và tăng chất lượng cuộc gọi lên đến 30%.</li>
<li>Ngoài ra, công nghệ bluetooth 4.1 dễ dàng tương thích với tất cả các thiết bị nghe nhạc có hỗ trợ bluetooth như smartphone, iPhone, iPad, iPod, Macbook…đồng thời giúp bạn dễ dàng kết nối ổn định với các thiết bị trong phạm vi 10 mét.</li>
<li>Thời gian sử dụng pin ấn tượng lên đến 12 giờ nghe nhạc liên tục cho mỗi lần sạc, thời gian chờ lên đến 1 tuần giúp bạn có thể thưởng thức các giai điệu âm nhạc sống động trong những chuyến du lịch dài, các buổi tiệc kéo dài bạn không bị gián đoạn trong quá trình sử dụng.</li>
<li>Khả năng chống nước theo tiêu chuẩn IPX34 giúp bạn có thoải mái sử dụng sản phẩm trong các buổi tiệc được tổ chức ở biển, hồ bơi, dã ngoại mà vẫn đảm bảo an toàn cho thiết bị.</li>
</ul>
<p>&nbsp;</p>
<ul style=""text-align: justify;"">
</ul>            </div>
            <p class=""show-more""><a class=""js-show-more"" href=""#"" title=""Xem Thêm Nội Dung"" style=""display: none;"">Xem Thêm Nội Dung</a></p>
        </div>
    </div>
",,,taxable,,1,,0,0,,,,,0,,455000,700000,Tai nghe thể thao (Sport),Tronsmart,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/1/_/1.u5618.d20171017.t192313.191584.jpg,,,,,,,https://tiki.vn/tai-nghe-bluetooth-sport-tronsmart-encore-s2-hang-chinh-hang-p1008974.html?src=category-page,"Nhận hàng trước, thanh toán sau!",0
